SHINKAEVOLVE	bib.bib1	AIM (2023) American invitational mathematics examination, 2023. Problems and solutions, 2023. Published by the Mathematical Association of America / AMC contests.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib2	AIM (2024) American invitational mathematics examination, 2024. Problems and solutions, 2024. Published by the Mathematical Association of America / AMC contests.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib3	AIM (2025) American invitational mathematics examination, 2025. Problems and solutions, 2025. Published by the Mathematical Association of America / AMC contests.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib4	Anthropic (2024) Anthropic. The claude 3 model family: Opus, sonnet, haiku, 2024. URL https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf.	https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf	arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib5	Auer et al. (2002) Peter Auer, Nicolo Cesa-Bianchi, and Paul Fischer. Finite-time analysis of the multiarmed bandit problem. Machine learning, 47(2):235–256, 2002.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib6	Berman (2025) Jeremy Berman. How i got a record 53.6% on arc-agi. https://jeremyberman.substack.com/p/how-i-got-a-record-536-on-arc-agi, 2025. Accessed: 2025-02-08.	https://jeremyberman.substack.com/p/how-i-got-a-record-536-on-arc-agi	arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib7	Bisk et al. (2020) Yonatan Bisk, Rowan Zellers, Jianfeng Gao, Yejin Choi, et al. Piqa: Reasoning about physical commonsense in natural language. In Proceedings of the AAAI conference on artificial intelligence, volume 34, pages 7432–7439, 2020.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib8	Clark et al. (2018) Peter Clark, Isaac Cowhey, Oren Etzioni, Tushar Khot, Ashish Sabharwal, Carissa Schoenick, and Oyvind Tafjord. Think you have solved question answering? try arc, the ai2 reasoning challenge. arXiv preprint arXiv:1803.05457, 2018.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib9	Dai et al. (2024) Damai Dai, Chengqi Deng, Chenggang Zhao, RX Xu, Huazuo Gao, Deli Chen, Jiashi Li, Wangding Zeng, Xingkai Yu, Yu Wu, et al. Deepseekmoe: Towards ultimate expert specialization in mixture-of-experts language models. arXiv preprint arXiv:2401.06066, 2024.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib10	Du et al. (2022) Nan Du, Yanping Huang, Andrew M Dai, Simon Tong, Dmitry Lepikhin, Yuanzhong Xu, Maxim Krikun, Yanqi Zhou, Adams Wei Yu, Orhan Firat, et al. Glam: Efficient scaling of language models with mixture-of-experts. In International conference on machine learning, pages 5547–5569. PMLR, 2022.		arxiv-html:ltx_bibitem
SHINKAEVOLVE	bib.bib11	Faldor et al. (2024) Maxence Faldor, Jenny Zhang, Antoine Cully, and Jeff Clune. Omni-epic: Open-endedness via models of human notions of interestingness with environments programmed in code, 2024. URL https://arxiv.org/abs/2405.15568.	https://arxiv.org/abs/2405.15568	arxiv-html:ltx_bibitem
