NOT-SCIENTISTS	bib.bibx1	[undef] Yutaro Yamada et al. “The AI Scientist-v2: Workshop-Level Automated Scientific Discovery via Agentic Tree Search”, 2025 arXiv: https://arxiv.org/abs/2504.08066	https://arxiv.org/abs/2504.08066	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx2	[undefa] Alexander Novikov et al. “AlphaEvolve: A coding agent for scientific and algorithmic discovery”, 2025 arXiv: https://arxiv.org/abs/2506.13131	https://arxiv.org/abs/2506.13131	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx3	[undefb] Long Li et al. “Chain of ideas: Revolutionizing research via novel idea development with llm agents” In arXiv preprint arXiv:2410.13185, 2024		arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx4	[undefc] Juraj Gottweis et al. “Towards an AI co-scientist”, 2025 arXiv: https://arxiv.org/abs/2502.18864	https://arxiv.org/abs/2502.18864	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx5	[undefd] Dhruv Trehan “The Consistency Confound: Why Stronger Alignment Can Break Black-Box Jailbreak Detection” In Open Conference of AI Agents for Science 2025, 2025 URL: https://openreview.net/forum?id=B6ZrLXou3u	https://openreview.net/forum?id=B6ZrLXou3u	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx6	[undefe] Avi Arora, Jinu Jang and Roshanak Zilouchian Moghaddam “SetupBench: Assessing Software Engineering Agents’ Ability to Bootstrap Development Environments”, 2025 arXiv: https://arxiv.org/abs/2507.09063	https://arxiv.org/abs/2507.09063	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx7	[undeff] Aleksandra Eliseeva et al. “EnvBench: A Benchmark for Automated Environment Setup”, 2025 arXiv: https://arxiv.org/abs/2503.14443	https://arxiv.org/abs/2503.14443	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx8	[undefg] Sébastien Bubeck et al. “Early science acceleration experiments with GPT-5”, 2025 arXiv: https://arxiv.org/abs/2511.16072	https://arxiv.org/abs/2511.16072	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx9	[undefh] undef METR “Details about METR’s evaluation of OpenAI GPT-5.1-Codex-Max”, https://evaluations.metr.org//gpt-5-1-codex-max-report/, 2025	https://evaluations.metr.org//gpt-5-1-codex-max-report/	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx10	[undefi] Mark Bissell, Michael Byun and Daniel Balsam “You and your research agent: Lessons from using agents for Interpretability Research” In Goodfire AI, 2025 URL: https://www.goodfire.ai/blog/you-and-your-research-agent	https://www.goodfire.ai/blog/you-and-your-research-agent	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx11	[undefj] Johannes Gasteiger et al. “Automated Researchers Can Subtly Sandbag — alignment.anthropic.com”, https://alignment.anthropic.com/2025/automated-researchers-sandbag/, 2025	https://alignment.anthropic.com/2025/automated-researchers-sandbag/	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx12	[undefk] Jiabin Tang, Lianghao Xia, Zhonghang Li and Chao Huang “AI-Researcher: Autonomous Scientific Innovation”, 2025 arXiv: https://arxiv.org/abs/2505.18705	https://arxiv.org/abs/2505.18705	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx13	[undefl] Kevin Weil “Tweet on Hiring Domain Experts for OpenAI for Science”, 2025 URL: https://x.com/kevinweil/status/1962938974260904421?s=46	https://x.com/kevinweil/status/1962938974260904421?s=46	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx14	[undefm] undef Allen AI “AstaBench: Rigorous benchmarking of AI agents with a holistic scientific research suite — Ai2 — allenai.org”, 2025 URL: https://allenai.org/blog/astabench	https://allenai.org/blog/astabench	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx15	[undefn] Tarun Gupta and Danish Pruthi “All That Glitters is Not Novel: Plagiarism in AI Generated Research”, 2025 arXiv: https://arxiv.org/abs/2502.16487	https://arxiv.org/abs/2502.16487	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx16	[undefo] Jiahao Qiu et al. “Physics Supernova: AI Agent Matches Elite Gold Medalists at IPhO 2025” In arXiv preprint arXiv:2509.01659, 2025		arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx17	[undefp] Kyle Swanson et al. “The Virtual Lab of AI agents designs new SARS-CoV-2 nanobodies” In Nature Nature Publishing Group UK London, 2025, pp. 1–3		arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx18	[undefq] Han Wang, Binbin Chen, Tieying Zhang and Baoxiang Wang “Learning to Communicate Through Implicit Communication Channels”, 2025 arXiv: https://arxiv.org/abs/2411.01553	https://arxiv.org/abs/2411.01553	arxiv-html:ltx_bibitem
NOT-SCIENTISTS	bib.bibx19	[undefr] Darius Muglich, Johannes Forkel, Elise Pol and Jakob Foerster “Expected Return Symmetries”, 2025 arXiv: https://arxiv.org/abs/2502.01711	https://arxiv.org/abs/2502.01711	arxiv-html:ltx_bibitem
