META-HARNESS	bib.bib2	[1] L. A. Agrawal, S. Tan, D. Soylu, N. Ziems, R. Khare, K. Opsahl-Ong, A. Singhvi, H. Shandilya, M. J. Ryan, M. Jiang, et al. (2025) Gepa: reflective prompt evolution can outperform reinforcement learning. arXiv preprint arXiv:2507.19457. Cited by: Appendix E, Table 1, §1, §2, Table 4.	#A5.SS0.SSS0.Px2.p1.1	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib5	[2] M. Andrychowicz, M. Denil, S. Gomez, M. W. Hoffman, D. Pfau, T. Schaul, B. Shillingford, and N. De Freitas (2016) Learning to learn by gradient descent by gradient descent. Advances in neural information processing systems 29. Cited by: §2.	#S2.p1.1	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib3	[3] Anthropic and community contributors Agentskills/agentskills. Note: GitHub repository https://github.com/agentskills/agentskillsSpecification and documentation for Agent Skills, accessed March 27, 2026 Cited by: 1st item.	https://github.com/agentskills/agentskills	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib9	[4] Anthropic (2025) Claude code: an agentic coding tool. Note: https://www.anthropic.com/claude-code Cited by: §3.	https://www.anthropic.com/claude-code	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib98	[5] M. Balunović, J. Dekoninck, I. Petrov, N. Jovanović, and M. Vechev (2025-02) MathArena: evaluating llms on uncontaminated math competitions. SRI Lab, ETH Zurich. External Links: Link Cited by: §4.2, §4.2.	https://matharena.ai/	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib106	[6] F. Barbieri, J. Camacho-Collados, L. Neves, and L. Espinosa-Anke (2020) TweetEval: unified benchmark and comparative evaluation for tweet classification. External Links: 2010.12421, Link Cited by: 9th item.	https://arxiv.org/abs/2010.12421	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib103	[7] L. Beurer-Kellner, M. Fischer, and M. Vechev (2023-06) Prompting is programming: a query language for large language models. Proceedings of the ACM on Programming Languages 7 (PLDI), pp. 1946–1969. External Links: ISSN 2475-1421, Link, Document Cited by: Appendix E.	http://dx.doi.org/10.1145/3591300	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib15	[8] B. Böckeler (2026-03) Harness engineering. Note: https://martinfowler.com/articles/exploring-gen-ai/harness-engineering.htmlmartinfowler.com Cited by: §1.	https://martinfowler.com/articles/exploring-gen-ai/harness-engineering.html	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib16	[9] C. Bölük (2026-02) I improved 15 LLMs at coding in one afternoon. only the harness changed.. Note: https://blog.can.ac/2026/02/12/the-harness-problem/ Cited by: §1.	https://blog.can.ac/2026/02/12/the-harness-problem/	arxiv-html:ltx_bibitem
META-HARNESS	bib.bib109	[10] I. Casanueva, T. Temčinas, D. Gerz, M. Henderson, and I. Vulić (2020) Efficient intent detection with dual sentence encoders. External Links: 2003.04807, Link Cited by: 6th item.	https://arxiv.org/abs/2003.04807	arxiv-html:ltx_bibitem
